district_no,cycle_year,cycle_month,cycle_date,district_name,dist_oil_prod_vol,dist_gas_prod_vol,dist_cond_prod_vol,dist_csgd_prod_vol
09,2010,06,2010-06-15,7C,2363759,20773014,112074,9177150
09,2010,07,2010-07-15,7C,2552995,21540953,126134,9823233
09,2010,08,2010-08-15,7C,2588055,21474074,119564,9867818
09,2010,09,2010-09-15,7C,2539315,20615572,118328,9546917
09,2010,10,2010-10-15,7C,2672123,21278864,126611,9918953
09,2010,11,2010-11-15,7C,2664442,20076469,121184,9475885
09,2010,12,2010-12-15,7C,2856427,20793559,123200,9934141
09,2011,01,2011-01-15,7C,2872416,20177591,121706,9941710
09,2011,02,2011-02-15,7C,2412175,17534599,102493,8558432
09,2011,03,2011-03-15,7C,2869689,20115569,116522,10389338
09,2011,04,2011-04-15,7C,2736082,18724667,101081,10157047
09,2011,05,2011-05-15,7C,2877225,19754574,102269,10637446
09,2011,06,2011-06-15,7C,2755453,18873751,97733,10479063
09,2011,07,2011-07-15,7C,2891271,19203633,93868,11135935
09,2011,08,2011-08-15,7C,2921004,17805565,90006,11205817
09,2011,09,2011-09-15,7C,2929633,17280869,86126,11077023
09,2011,10,2011-10-15,7C,3194371,18566421,91161,11483256
09,2011,11,2011-11-15,7C,3275970,17884203,95790,11243674
09,2011,12,2011-12-15,7C,3506984,17764028,99778,11751466
09,2012,01,2012-01-15,7C,3445122,17789008,97208,11953487
09,2012,02,2012-02-15,7C,3284260,16342116,88940,11239980
09,2012,03,2012-03-15,7C,3549513,17396105,88214,12546661
09,2012,04,2012-04-15,7C,3486203,16658797,79649,12565993
09,2012,05,2012-05-15,7C,3637850,16809429,82615,13138624
09,2012,06,2012-06-15,7C,3654451,15973065,76219,13377965
09,2012,07,2012-07-15,7C,3781160,15627966,76795,14221512
09,2012,08,2012-08-15,7C,4032334,16347688,73156,14669132
09,2012,09,2012-09-15,7C,4011671,15565903,72602,14567515
09,2012,10,2012-10-15,7C,4267238,16097590,75095,15105857
09,2012,11,2012-11-15,7C,4281227,15619584,80784,15162217
09,2012,12,2012-12-15,7C,4378966,15624519,82695,15535552
09,2013,01,2013-01-15,7C,4356700,15457451,84986,15222841
09,2013,02,2013-02-15,7C,4121055,14030408,76386,14671490
09,2013,03,2013-03-15,7C,4569597,14325536,72510,16453636
09,2013,04,2013-04-15,7C,4591858,14750839,72951,16769455
09,2013,05,2013-05-15,7C,4967689,14465969,64534,17866228
09,2013,06,2013-06-15,7C,4869068,14520326,62021,18123091
09,2013,07,2013-07-15,7C,5127193,14471224,63867,18986323
09,2013,08,2013-08-15,7C,5228197,14640176,60457,19323497
09,2013,09,2013-09-15,7C,5381214,14005139,63871,19455556
09,2013,10,2013-10-15,7C,5648487,14486947,66990,20532657
09,2013,11,2013-11-15,7C,5211894,13644340,64819,19350028
09,2013,12,2013-12-15,7C,5909992,13854658,71252,19935788
09,2014,01,2014-01-15,7C,6083947,13735847,71953,21687209
09,2014,02,2014-02-15,7C,5557123,12438475,64231,20237652
09,2014,03,2014-03-15,7C,6415758,13432811,66973,24075180
09,2014,04,2014-04-15,7C,6393914,13126862,59087,24647350
09,2014,05,2014-05-15,7C,6608157,13498312,56753,25969051
09,2014,06,2014-06-15,7C,6496770,13157853,55443,26133622
09,2014,07,2014-07-15,7C,7095997,13191259,54216,27618570
09,2014,08,2014-08-15,7C,7574412,13013196,51042,29108369
09,2014,09,2014-09-15,7C,7369963,12503343,55887,28378692
09,2014,10,2014-10-15,7C,7940482,13168885,57833,30514364
09,2014,11,2014-11-15,7C,7903355,12391527,57923,29345313
09,2014,12,2014-12-15,7C,8034539,12955318,60185,30495323
09,2015,01,2015-01-15,7C,7781732,12451813,57735,28408157
09,2015,02,2015-02-15,7C,7118798,11386596,52194,27607497
09,2015,03,2015-03-15,7C,8398950,12747273,62606,31947875
09,2015,04,2015-04-15,7C,8320684,12143747,58520,32973252
09,2015,05,2015-05-15,7C,8265784,11954211,52034,34404771
09,2015,06,2015-06-15,7C,7899704,12132708,51381,34550597
09,2015,07,2015-07-15,7C,8054967,12334198,58960,35511365
09,2015,08,2015-08-15,7C,8241329,12020731,51677,36507680
09,2015,09,2015-09-15,7C,8153695,11718915,48909,35604665
09,2015,10,2015-10-15,7C,8292457,11712422,57630,36260514
09,2015,11,2015-11-15,7C,7973285,11877377,55083,34394933
09,2015,12,2015-12-15,7C,8011815,11698110,58042,34371754
09,2016,01,2016-01-15,7C,8399278,11603844,62055,34647107
09,2016,02,2016-02-15,7C,7701020,10825503,54571,32980497
09,2016,03,2016-03-15,7C,8355321,11324500,55131,36236697
09,2016,04,2016-04-15,7C,7964239,10734663,51380,34970635
09,2016,05,2016-05-15,7C,8190032,11222151,52957,36310478
09,2016,06,2016-06-15,7C,7912703,10815303,54800,35051140
09,2016,07,2016-07-15,7C,8346057,11114792,53401,37088048
09,2016,08,2016-08-15,7C,8257412,11070879,54207,37241171
09,2016,09,2016-09-15,7C,7856760,10676786,55682,35915999
09,2016,10,2016-10-15,7C,8561676,10726661,57432,37458284
09,2016,11,2016-11-15,7C,8455532,10308959,58155,36189289
09,2016,12,2016-12-15,7C,8711923,10436498,64773,36041127
09,2017,01,2017-01-15,7C,9022135,10429826,58955,37158166
09,2017,02,2017-02-15,7C,8237424,9638489,57564,34702427
09,2017,03,2017-03-15,7C,9297735,10700645,59656,39319874
09,2017,04,2017-04-15,7C,9033216,10207528,53867,38403660
09,2017,05,2017-05-15,7C,9354410,10463734,52115,40214479
09,2017,06,2017-06-15,7C,9130193,9991484,46444,39860410
09,2017,07,2017-07-15,7C,9622562,10291177,46693,42371780
09,2017,08,2017-08-15,7C,9733713,10141105,46034,41570934
09,2017,09,2017-09-15,7C,9992918,9832980,45656,41345999
09,2017,10,2017-10-15,7C,10723139,10094795,47989,45709794
09,2017,11,2017-11-15,7C,10566417,9652374,47968,44966797
09,2017,12,2017-12-15,7C,10450053,9795419,46796,44764441
09,2018,01,2018-01-15,7C,10655776,9642849,53824,44291883
09,2018,02,2018-02-15,7C,9768948,8820282,46754,41892352
09,2018,03,2018-03-15,7C,10779959,9776386,48816,47273538
09,2018,04,2018-04-15,7C,10286605,8361598,45033,46392936
09,2018,05,2018-05-15,7C,10806525,9700749,44378,50200434
09,2018,06,2018-06-15,7C,10606675,9220610,38202,49125422
09,2018,07,2018-07-15,7C,11205927,9501272,38598,52152747
09,2018,08,2018-08-15,7C,11509750,9496054,40577,53500216
09,2018,09,2018-09-15,7C,11389128,8967858,41064,52864462
09,2018,10,2018-10-15,7C,11884848,8415911,42794,53288783
09,2018,11,2018-11-15,7C,11759617,7977193,42870,52346662
09,2018,12,2018-12-15,7C,12037828,8737709,45708,53893514
09,2019,01,2019-01-15,7C,11692578,8951603,46654,53321370
09,2019,02,2019-02-15,7C,10872775,8101410,40984,50885829
09,2019,03,2019-03-15,7C,12342221,8901930,46807,58600585
09,2019,04,2019-04-15,7C,11722789,7374571,41371,56249070
09,2019,05,2019-05-15,7C,12594966,8351794,41936,59821653
09,2019,06,2019-06-15,7C,12347935,7784814,38463,59964763
09,2019,07,2019-07-15,7C,12984588,8021799,37384,63453681
09,2019,08,2019-08-15,7C,13331325,8202094,36510,64753850
09,2019,09,2019-09-15,7C,12827816,8301573,36606,64006765
09,2019,10,2019-10-15,7C,12995584,8339802,39209,65939816
09,2019,11,2019-11-15,7C,12252267,7911868,39973,63493588
09,2019,12,2019-12-15,7C,12699554,8242253,47466,66483057
09,2020,01,2020-01-15,7C,12607453,8024677,45038,65924985
09,2020,02,2020-02-15,7C,11998240,7278777,43755,60658783
09,2020,03,2020-03-15,7C,12771587,7138881,40961,66146229
09,2020,04,2020-04-15,7C,12771465,6282221,34217,64520715
09,2020,05,2020-05-15,7C,11698138,7459613,30066,62151139
09,2020,06,2020-06-15,7C,11785891,6605504,30733,64903859
09,2020,07,2020-07-15,7C,11911392,6683472,28515,69215320
09,2020,08,2020-08-15,7C,11263472,6898724,30785,67426856
09,2020,09,2020-09-15,7C,10818012,6415999,32571,65951326
09,2020,10,2020-10-15,7C,11067875,6640357,33654,67451063
09,2020,11,2020-11-15,7C,10883727,6460579,36450,65700752
09,2020,12,2020-12-15,7C,10867683,6518020,38151,66332007
09,2021,01,2021-01-15,7C,10600766,6621177,38737,65066999
09,2021,02,2021-02-15,7C,7370917,5431826,26775,45062691
09,2021,03,2021-03-15,7C,11384210,6944547,37072,64624568
09,2021,04,2021-04-15,7C,11066222,6376706,31843,64946736
09,2021,05,2021-05-15,7C,0,0,0,0
10,1993,01,1993-01-15,08,13781396,46027105,114239,33578265
10,1993,02,1993-02-15,08,12556857,41500745,101218,30823944
10,1993,03,1993-03-15,08,13872018,44675601,105620,34258054
10,1993,04,1993-04-15,08,13248145,41522383,99216,33252388
10,1993,05,1993-05-15,08,13541347,42137179,100202,34043126
10,1993,06,1993-06-15,08,13057140,39514128,97229,32954057
10,1993,07,1993-07-15,08,13327556,40756959,97973,34045679
10,1993,08,1993-08-15,08,13432188,39881522,96448,34804432
10,1993,09,1993-09-15,08,13106611,40541544,94187,33697377
10,1993,10,1993-10-15,08,13676754,42599763,109161,34904489
10,1993,11,1993-11-15,08,13345675,41864668,99539,32654014
10,1993,12,1993-12-15,08,13771208,43984627,105021,33642485
10,1994,01,1994-01-15,08,13714744,44125518,102203,33832762
10,1994,02,1994-02-15,08,12372189,40591198,86176,31072067
10,1994,03,1994-03-15,08,13677960,44888245,93560,35384125
04,1996,05,1996-05-15,04,630375,115599430,800742,1100347
04,1996,06,1996-06-15,04,589515,112795373,771509,1121626
04,1996,07,1996-07-15,04,618014,116549183,778551,1129559
04,1996,08,1996-08-15,04,600230,115640169,775664,1159415
04,1996,09,1996-09-15,04,586374,113165854,744632,1107297
04,1996,10,1996-10-15,04,598781,117882749,790993,1103420
04,1996,11,1996-11-15,04,577002,117515821,783485,1071089
04,1996,12,1996-12-15,04,586919,124075562,843201,1063951
04,1997,01,1997-01-15,04,567016,122466065,844453,994161
04,1997,02,1997-02-15,04,542783,110772801,781690,996886
04,1997,03,1997-03-15,04,600190,120423300,839658,1074615
04,1997,04,1997-04-15,04,587144,114003743,755864,1013134
04,1997,05,1997-05-15,04,603124,116872769,721896,1060478
04,1997,06,1997-06-15,04,546692,111912248,727151,1002017
04,1997,07,1997-07-15,04,581302,116031161,758262,1040185
04,1997,08,1997-08-15,04,589003,114515698,758577,978876
04,1997,09,1997-09-15,04,582419,110784164,783493,947087
04,1997,10,1997-10-15,04,605960,116272121,880209,947632
04,1997,11,1997-11-15,04,567096,114332912,891310,906517
04,1997,12,1997-12-15,04,589154,119272415,936061,903205
04,1998,01,1998-01-15,04,585430,121081500,938000,970038
04,1998,02,1998-02-15,04,530940,111001871,863198,934223
04,1998,03,1998-03-15,04,580403,121405025,1012488,1046231
04,1998,04,1998-04-15,04,561904,118562850,962230,1045695
04,1998,05,1998-05-15,04,580285,121420902,931910,1149665
04,1998,06,1998-06-15,04,535947,119449527,874541,952886
04,1998,07,1998-07-15,04,530361,123060914,897360,969267
04,1998,08,1998-08-15,04,515678,122930881,894608,985974
04,1998,09,1998-09-15,04,482900,117864458,863427,870892
04,1998,10,1998-10-15,04,497366,120923955,901887,910444
04,1998,11,1998-11-15,04,473689,116437357,905771,808195
04,1998,12,1998-12-15,04,477721,116623636,914775,759312
04,1999,01,1999-01-15,04,468986,118435430,958516,862857
04,1999,02,1999-02-15,04,434898,106650108,808051,760783
04,1999,03,1999-03-15,04,467777,116376383,902033,784542
04,1999,04,1999-04-15,04,443851,111319986,840408,739267
04,1999,05,1999-05-15,04,457036,112877013,842037,784352
04,1999,06,1999-06-15,04,427169,107157621,769954,714099
04,1999,07,1999-07-15,04,459719,110903462,793491,781480
04,1999,08,1999-08-15,04,425480,108177499,773015,726758
04,1999,09,1999-09-15,04,428142,106911255,771969,715822
04,1999,10,1999-10-15,04,477125,111408137,819650,780535
04,1999,11,1999-11-15,04,476456,108550908,823952,782917
04,1999,12,1999-12-15,04,580117,111820682,889352,971302
04,2000,01,2000-01-15,04,577620,111064373,908455,958067
04,2000,02,2000-02-15,04,540955,105483858,836162,902827
04,2000,03,2000-03-15,04,571822,114923690,900496,937701
04,2000,04,2000-04-15,04,547270,113509036,840611,900728
04,2000,05,2000-05-15,04,551186,118061166,851275,920933
04,2000,06,2000-06-15,04,527774,117168380,865650,861668
04,2000,07,2000-07-15,04,539524,119437762,838775,902794
04,2000,08,2000-08-15,04,528461,116602247,825679,899218
04,2000,09,2000-09-15,04,493643,110364016,791232,836113
04,2000,10,2000-10-15,04,485178,116512543,883409,849280
04,2000,11,2000-11-15,04,455284,114838808,878199,723591
04,2000,12,2000-12-15,04,479784,121330565,949987,735222
04,2001,01,2001-01-15,04,467176,120993752,960708,696244
04,2001,02,2001-02-15,04,421583,110768572,875479,701211
04,2001,03,2001-03-15,04,468918,124716904,992943,737213
04,2001,04,2001-04-15,04,446919,120947963,939066,752059
04,2001,05,2001-05-15,04,452368,127290653,965845,793300
04,2001,06,2001-06-15,04,413538,124025842,940734,741770
04,2001,07,2001-07-15,04,427282,127604697,973760,793836
04,2001,08,2001-08-15,04,436558,128462508,1000025,760561
04,2001,09,2001-09-15,04,400070,125098426,1018219,739338
04,2001,10,2001-10-15,04,439776,129065214,1089900,800407
04,2001,11,2001-11-15,04,407831,126066050,1122959,705373
04,2001,12,2001-12-15,04,418928,130925368,1183307,716125
04,2002,01,2002-01-15,04,441364,130367448,1227207,829710
04,2002,02,2002-02-15,04,402042,117988226,1135359,789697
04,2002,03,2002-03-15,04,452510,130038775,1063369,834844
04,2002,04,2002-04-15,04,428496,126834504,1192680,858955
04,2002,05,2002-05-15,04,453184,130982024,1207758,807128
04,2002,06,2002-06-15,04,436015,124749309,1129646,788674
04,2002,07,2002-07-15,04,493556,132584128,1219146,918539
04,2002,08,2002-08-15,04,506462,132604477,1193579,950944
04,2002,09,2002-09-15,04,440486,126021340,1232575,934358
04,2002,10,2002-10-15,04,447540,130494421,1303793,961271
04,2002,11,2002-11-15,04,431444,123476256,1210785,941053
04,2002,12,2002-12-15,04,460183,127369741,1200121,914577
04,2003,01,2003-01-15,04,387214,126637302,1254160,840067
04,2003,02,2003-02-15,04,401010,116491151,1137453,750397
04,2003,03,2003-03-15,04,442412,131665788,1342267,849940
04,2003,04,2003-04-15,04,394404,125457492,1186473,706756
04,2003,05,2003-05-15,04,412504,130445342,1213889,762012
04,2003,06,2003-06-15,04,374906,123859699,1126193,711143
04,2003,07,2003-07-15,04,386061,126510028,1143522,694735
04,2003,08,2003-08-15,04,379109,123173244,1126318,738670
04,2003,09,2003-09-15,04,368084,117331395,1113458,775955
04,2003,10,2003-10-15,04,380716,120036252,1112695,758789
04,2003,11,2003-11-15,04,359570,115470505,1080039,618465
04,2003,12,2003-12-15,04,362456,121098932,1178586,666633
04,2004,01,2004-01-15,04,353655,122580456,1161612,1125573
04,2004,02,2004-02-15,04,344218,113510938,1050197,763737
04,2004,03,2004-03-15,04,376397,121325464,1087685,758952
04,2004,04,2004-04-15,04,340527,116868796,1042740,698633
04,2004,05,2004-05-15,04,367273,119564509,984720,738098
04,2004,06,2004-06-15,04,367163,112954289,899061,701082
04,2004,07,2004-07-15,04,370275,116845026,955827,731740
04,2004,08,2004-08-15,04,368655,115425771,945902,706945
04,2004,09,2004-09-15,04,352899,111613448,932001,732225
04,2004,10,2004-10-15,04,361599,114177023,947229,745143
04,2004,11,2004-11-15,04,347166,110458356,954452,784509
04,2004,12,2004-12-15,04,360482,111576578,982762,755694
04,2005,01,2005-01-15,04,364183,113319720,1013815,735889
04,2005,02,2005-02-15,04,334857,102114171,959246,706252
04,2005,03,2005-03-15,04,366391,112714598,1048824,864816
04,2005,04,2005-04-15,04,362386,110338014,986523,726882
04,2005,05,2005-05-15,04,379557,112854628,981308,759074
04,2005,06,2005-06-15,04,360718,107844183,885317,781208
04,2005,07,2005-07-15,04,365001,109256156,885543,854523
04,2005,08,2005-08-15,04,359477,108814431,907176,802708
04,2005,09,2005-09-15,04,331945,101935750,857981,708646
04,2005,10,2005-10-15,04,355222,108352511,970934,762451
04,2005,11,2005-11-15,04,344418,105251189,889750,764890
04,2005,12,2005-12-15,04,349916,108581977,934140,863194
04,2006,01,2006-01-15,04,340745,106771730,932546,829102
04,2006,02,2006-02-15,04,308767,95007997,815712,642419
04,2006,03,2006-03-15,04,333192,106236862,889650,678916
04,2006,04,2006-04-15,04,332440,102033217,835295,686610
04,2006,05,2006-05-15,04,333319,106990319,854227,697829
04,2006,06,2006-06-15,04,329700,102177662,820180,727631
04,2006,07,2006-07-15,04,347865,106208871,858048,673383
04,2006,08,2006-08-15,04,346992,106007871,850453,648016
04,2006,09,2006-09-15,04,318286,101934123,820773,667289
04,2006,10,2006-10-15,04,331274,105207327,871405,679440
04,2006,11,2006-11-15,04,320035,104770020,908918,630935
04,2006,12,2006-12-15,04,323351,108405962,956094,628078
04,2007,01,2007-01-15,04,302194,106767557,958074,677110
04,2007,02,2007-02-15,04,280789,98016658,896107,618377
04,2007,03,2007-03-15,04,329697,109088241,1010624,743608
04,2007,04,2007-04-15,04,324013,106576885,993774,709000
04,2007,05,2007-05-15,04,324564,110435197,1015545,752289
04,2007,06,2007-06-15,04,315687,105890758,928902,708970
01,2005,01,2005-01-15,01,713297,11284246,46695,546291
01,2005,02,2005-02-15,01,640753,9406197,41129,491965
01,2005,03,2005-03-15,01,696654,10747794,46390,515312
01,2005,04,2005-04-15,01,688364,10497939,47238,535169
01,2005,05,2005-05-15,01,748915,10791257,45528,540830
01,2005,06,2005-06-15,01,727511,10276069,41086,566540
01,2005,07,2005-07-15,01,740944,10789711,42749,563488
01,2005,08,2005-08-15,01,791007,11207756,41253,557426
01,2005,09,2005-09-15,01,747330,10790068,40812,567915
01,2005,10,2005-10-15,01,792561,11200307,46572,613429
01,2005,11,2005-11-15,01,771361,10267884,38192,593188
01,2005,12,2005-12-15,01,795135,10201814,45398,602331
01,2006,01,2006-01-15,01,801473,10257551,46775,640135
01,2006,02,2006-02-15,01,735662,9065375,39264,580365
01,2006,03,2006-03-15,01,882743,9874019,45732,681766
01,2006,04,2006-04-15,01,831801,9328835,38757,666894
01,2006,05,2006-05-15,01,867116,9270066,41280,637672
01,2006,06,2006-06-15,01,837766,8943406,41407,650076
01,2006,07,2006-07-15,01,839145,8790860,43460,679517
01,2006,08,2006-08-15,01,848349,8606019,41974,624165
01,2006,09,2006-09-15,01,812323,8167154,35332,676952
01,2006,10,2006-10-15,01,863764,8343112,39646,714344
