DISTRICT_NAME,COUNTY_NAME,FIELD_NAME,OPERATOR_NAME,OPERATOR_NO,LEASE_NAME,OG_CODE,LEASE_ID,WELL_NO,API,WB_Months_Inactive
04,NUECES,"WHITE POINT, EAST (5350)",GREEN EXPLORATION COMPANY,330179,STATE TRACT 973,G,098665,7,35502197,67
05,NAVARRO,ROUND PRAIRIE (CVL),"WEATHERLY OIL & GAS, LLC",902815,"HULAN, M. B.",G,098837,1,34932061,33
01,WILSON,LA VERNIA,ELAM OIL COMPANY LLC,246553,"SCULL, C. E. JR. -B-",O,09886,2,49331388,47
01,WILSON,LA VERNIA,ELAM OIL COMPANY LLC,246553,"SCULL, C. E. JR. -B-",O,09886,3,49331543,47
01,WILSON,LA VERNIA,ELAM OIL COMPANY LLC,246553,"SCULL, C. E. JR. -B-",O,09886,4,49331630,47
01,WILSON,LA VERNIA,ELAM OIL COMPANY LLC,246553,"SCULL, C. E. JR. -B-",O,09886,5,49332030,47
01,WILSON,LA VERNIA,ELAM OIL COMPANY LLC,246553,"SCULL, C. E. JR. -B-",O,09886,6,49332134,47
8A,COCHRAN,LEVELLAND (SAN ANDRES),C & S OPERATING,121055,SLAUGHTER ESTATE I,G,098921,1,07931432,276
10,WHEELER,"PANHANDLE, EAST",KIMBREL OIL CORPORATION,462131,RILEY,G,098939,1,48330867,130
10,WHEELER,"PANHANDLE, EAST",KIMBREL OIL CORPORATION,462131,CHRISTIAN,G,098942,1,48330937,201
10,WHEELER,"PANHANDLE, EAST",KIMBREL OIL CORPORATION,462131,JILL,G,098944,1,48330897,131
01,ATASCOSA,LA PARITA,CORE E & P CORP.,178381,"MARTIN, JIM",O,09901,1,01332721,279
01,ATASCOSA,LA PARITA,CORE E & P CORP.,178381,"MARTIN, JIM",O,09901,2,01332951,279
03,CHAMBERS,"COTTON LAKE, W. (FRIO 7900)","PICKETT, ERNIE W.",664830,"MANNING, TROY",O,09924,1,07130094,279
10,WHEELER,"PANHANDLE, EAST",KIMBREL OIL CORPORATION,462131,LANCE,G,099268,1,48330983,130
02,LIVE OAK,CLAYTON (950),"MACERO MINERALS, INC.",520265,HARRIS-SKAGGS UNIT,G,099341,1,29732177,279
02,JACKSON,EL TORO (6300),SHANLEY OIL COMPANY,769285,CANERDAY,G,099406,1,23931758,279
08,STERLING,CONGER (PENN),SIANA OIL & GAS,779259,MCENTIRE,G,099489,3501,43131136,37
02,GOLIAD,MAETZE (2600),"EAGLEFORD OPERATING, INC.",238468,BERGER,G,099940,1,17580203,279
02,KARNES,"GREEN, E. (QUEEN CITY)","MERI-TECH PRODUCTION CO., INC.",561146,"ATKINSON, W. H.",G,100094,3,25530956,279
02,BEE,CLAREVILLE (HOCKLEY 4500),"H&G OIL & GAS COMPANY, INC.",341345,"HANCOCK, D.W.",G,100147,A  4,02531834,279
02,GOLIAD,CIRCLE -A- (4850),"NORTH SHORE ENERGY, L.L.C.",614122,MCGUILL,O,10018,1,17534163,99
7B,PALO PINTO,"MINERAL WELLS,S.(CONGL 4140)",HILL OPERATING LLC,387979,"MCCLURE, PARKER",G,100261,1,36332867,74
02,GOLIAD,BARVO (PETTUS SAND),SOUTH TEXAS OIL AND GAS,802840,JACK CORGEY,O,10042,1,17534171,75
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,17A,33132576,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,18A,33132588,126
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,19A,33132587,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,20A,33132585,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,1B,33133646,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,2B,33133647,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,3B,33133648,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,6B,33133651,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,11B,33133659,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,7B,33133655,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,5B,33133650,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,4B,33133649,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,21A,33132586,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,22A,33132583,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,23A,33132584,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,24A,33132574,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,25A,33132573,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,6A,33132593,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,7A,33132590,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,8A,33132591,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,9A,33132597,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,10A,33132589,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,11A,33132582,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,12A,33132575,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,13A,33132581,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,14A,33132580,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,15A,33132578,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,16A,33132577,59
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,1A,33132596,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,2A,33132572,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,3A,33132594,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,4A,33132595,40
01,MILAM,MINERVA-ROCKDALE,TRUSTAR OPERATING COMPANY INC.,872136,"PEARSON, W.T.",O,10045,5A,33132592,40
03,CHAMBERS,COTTON LAKE,"PICKETT, ERNIE W.",664830,CHARLES SUE,O,10052,1,07130118,279
06,RUSK,"LANEVILLE, NE. (PETTIT, LO.)","EMBASSY WELL SERVICE, LLC",250943,"HAYS, OREN",O,10075,2,40131808,173
7B,COLEMAN,MCFARLAND (JENNINGS),RINGO RIG LLC,712386,"HERRING, V.",G,100788,5,08332898,15
10,SHERMAN,TEXAS HUGOTON,"CRAIG, WOOD B OR MONROE, DIANNE",186540,CRAIG,G,100835,1,42130263,167
01,BEXAR,SASPAMCO,DIAMONDBACK OIL COMPANY,217027,THAXTON,O,10085,2,02936442,279
03,TYLER,MUSCADINE (WILCOX 8400),"WEATHERBY ENERGY, LLC",902681,"CAMPBELL, I. J.",O,10085,3,45730038,205
04,SAN PATRICIO,MIDWAY (3600),DUAL S PRODUCTION LLC,229391,"CAMPBELL, J. ESTATE",O,10086,4,40931631,64
04,SAN PATRICIO,MIDWAY-HOLST (5600 SAND),DUAL S PRODUCTION LLC,229391,"CAMPBELL, J. ESTATE",O,10091,3,40931533,60
02,LIVE OAK,CLOETER (7300),"ANDERSON PETRO-EQUIPMENT, INC.",022548,SANGER HEIRS,G,100913,1,29733009,205
06,RUSK,HILL (TRAVIS PEAK),MORGAN CASING CREW,584552,"LINDSTROM, KENNY FOUNDATION INC.",G,101091,2 L,40131420,279
04,DUVAL,"LOPEZ, NW (WILCOX)",JENCO PETROLEUM CORPORATION,431128,DUVAL COUNTY RANCH CO.,G,101202,1,13135827,89
09,ARCHER,ARCHER COUNTY REGULAR,APACHE PRODUCTION COMPANY,027237,"KEMPNER ""A""",O,10135,1,00984256,228
09,ARCHER,ARCHER COUNTY REGULAR,APACHE PRODUCTION COMPANY,027237,"KEMPNER ""A""",O,10135,7,00984259,228
09,ARCHER,ARCHER COUNTY REGULAR,APACHE PRODUCTION COMPANY,027237,"KEMPNER ""A""",O,10135,2,00905167,234
09,ARCHER,ARCHER COUNTY REGULAR,APACHE PRODUCTION COMPANY,027237,"KEMPNER ""A""",O,10135,6,00984258,235
09,ARCHER,ARCHER COUNTY REGULAR,APACHE PRODUCTION COMPANY,027237,"KEMPNER ""A""",O,10135,7A,00984260,228
09,ARCHER,ARCHER COUNTY REGULAR,APACHE PRODUCTION COMPANY,027237,"KEMPNER ""A""",O,10135,8,00984261,228
7B,COLEMAN,HERRING (WINCHELL),RINGO RIG LLC,712386,"HERRING, V.",G,101424,3,08332788,15
7B,CALLAHAN,CALLAHAN COUNTY REGULAR,SWEET TEXAS T ENERGY LLC,833255,"WILLIAMS, R. D.",O,10147,3A,05932074,82
01,ZAVALA,"ELAINE, W. (SAN MIGUEL)","REGENCY ENERGY, INC.",698761,"MCCLENDON, LOULA BELL",O,10151,1,50732084,144
7B,BROWN,JANELLEN (CADDO),"PETROLIA GROUP, L.L.C.",660810,"BENNIE, TERRY",G,101553,1,04931846,112
06,CHEROKEE,"JACKSONVILLE, WEST (WOODBINE)","DYERSDALE PRODUCTION CO, INC.",237752,WEST JACKSONVILLE WOODBINE UNIT,O,10158,M  2,07300557,73
06,CHEROKEE,"JACKSONVILLE, WEST (WOODBINE)","DYERSDALE PRODUCTION CO, INC.",237752,WEST JACKSONVILLE WOODBINE UNIT,O,10158,1W,07300567,89
7B,EASTLAND,"FAIR (MARBLE FALLS, LOWER)",TK OPERATING,860912,JAMESON,G,101674,1,13334145,162
06,HARRISON,LONGWOOD (GOODLAND LIME),"BENCO OPERATING, INC.",064107,"GREEN, LON F. -B-",O,10184,7,20380479,279
06,HARRISON,LONGWOOD (GOODLAND LIME),"BENCO OPERATING, INC.",064107,"GREEN, LON F. -B-",O,10184,12,20380480,279
06,HARRISON,LONGWOOD (GOODLAND LIME),"BENCO OPERATING, INC.",064107,"GREEN, LON F. -B-",O,10184,13,20380481,279
06,HARRISON,LONGWOOD (GOODLAND LIME),"BENCO OPERATING, INC.",064107,"GREEN, LON F. -B-",O,10184,14,20380482,279
06,HARRISON,LONGWOOD (GOODLAND LIME),"BENCO OPERATING, INC.",064107,"GREEN, LON F. -B-",O,10184,15,20380483,279
06,HARRISON,LONGWOOD (GOODLAND LIME),"BENCO OPERATING, INC.",064107,"GREEN, LON F. -B-",O,10184,16,20380484,279
7B,BROWN,"JANELLEN, SOUTH (FRY)","BROWN INDUSTRIAL GAS OP, INC.",100298,HUGGINS,G,101957,1,04933089,151
7C,CROCKETT,SIMPSON,BRIGHT OIL COMPANY,093100,BRIGHT,O,10201,1,10534465,69
05,ROBERTSON,HAROLD D. ORR (NAVARRO),"BRAVE HEART RESOURCES, INC.",089801,PASNIK,G,102067,1,39530279,244
7B,COLEMAN,COLEMAN COUNTY REGULAR,RINGO RIG LLC,712386,"ADKISSON, ALBERT W.",O,10220,1,08335267,223
7B,COLEMAN,COLEMAN COUNTY REGULAR,RINGO RIG LLC,712386,"ADKISSON, ALBERT W.",O,10220,6,08309095,144
06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),"WEATHERLY OIL & GAS, LLC",902815,"FOSHEE, A.M.",G,102202,1A,34730759,44
06,LEON,SUPRON (PETTIT),"GARRISON OPERATING, L.L.C.",295851,CAUBLE ENTERPRISES FEE,G,102204,1,28930528,77
06,HARRISON,WASKOM (TRAVIS PEAK 1),"BONNER, JOE INC.",082519,SANDERS,G,102205,1,20330865,279
06,HENDERSON,CAYUGA,"US ENERGY HOLDINGS, LLC",879267,E.S.S.C.,O,10226,2,21330262,279
06,HENDERSON,CAYUGA,"US ENERGY HOLDINGS, LLC",879267,E.S.S.C.,O,10226,3,21330273,229
06,HENDERSON,CAYUGA,"US ENERGY HOLDINGS, LLC",879267,E.S.S.C.,O,10226,5,21330376,279
10,GRAY,"PANHANDLE, EAST","SLT DAKOTA OPERATING, INC.",740337,"ELLIOTT, WINNIE",G,102540,1,17931200,238
01,DIMMIT,BAKER (ESCONDIDO 900),"SUMMIT OIL & GAS, INC.",829213,PETRO-GULF BAKER RANCH,G,102548,3913,12731874,279
09,JACK,"STRAHAN (STRAWN,OIL)","TARGO OIL & GAS, INC.",836095,"SHANAFELT, S. C.",G,102567,1,23734558,233
02,LIVE OAK,DOLAN (HOSTETTER),TIDEWATER MINERALS CORPORATION,859552,DOLAN,G,102613,1A,29732416,97
04,DUVAL,"DEJAY, NORTH (FIRST QUEEN CITY)","CONTINENTAL EXPLORATION, L.L.C.",173649,WELDER HEIRS 211,G,102716,1,13134990,109
10,LIPSCOMB,BUSSARD (MORROW UPPER),"UNITED ENERGY OPERATING, LLC",877206,BUSSARD-CAMERON,G,102774,1,29531200,52
02,GOLIAD,HORDES CREEK (YEGUA #3),"APEX ENERGY, INC.",027424,HAMMAN,O,10284,1,17534181,75
05,ROBERTSON,BALD PRAIRIE (CV CONSOLIDATED),"SDG OPERATING COMPANY, INC",740176,"WILLIAMS, LLOYD",G,102841,1,39530273,279
01,BASTROP,GIDDINGS (AUSTIN CHALK-1),"BYNG ENERGY GROUP, INC.",118732,MOTEN,O,10290,1,02130849,248
01,BASTROP,GIDDINGS (AUSTIN CHALK-1),"BYNG ENERGY GROUP, INC.",118732,SCHULZE,O,10293,1,02130895,248
01,ZAVALA,"PILOSA, EAST (2ND SAN MIGUEL)","BOTASCH OPERATING, LLC",083330,"JONSSON-PERLITZ ""B""",O,10297,3,50732108,188
04,SAN PATRICIO,"WHITE POINT, EAST",GREEN EXPLORATION COMPANY,330179,"BALDWIN, J. C.",O,10299,2,40981591,87
04,SAN PATRICIO,"WHITE POINT, EAST",GREEN EXPLORATION COMPANY,330179,"BALDWIN, J. C.",O,10299,3,40903246,87
04,SAN PATRICIO,"WHITE POINT, EAST",GREEN EXPLORATION COMPANY,330179,"BALDWIN, J. C.",O,10299,5,40903248,64
7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR,GENERAL WESTERN PETROLEUM CORP.,300180,"CLOUD, F. B.",O,10311,4,41783097,279
04,STARR,"STARR, NORTH (7000)",GREEN EXPLORATION COMPANY,330179,"SAENZ,NOE",G,103130,1,42731654,219
7B,BROWN,BROWN CO. REGULAR (MARBLE FALLS),"R & D OPERATING, INC.",685874,"T&L PROPERTIES, LTD.",G,103198,1,04932117,110
7B,SHACKELFORD,SHACKELFORD COUNTY REGULAR,"SEQUOIA NATURAL GAS, INC.",767543,"NEWELL, W. P., SEC. 2",O,10324,1,41783100,210
03,GRIMES,FUQUA (AUSTIN CHALK),"DIVERSIFIED O&G PROD. CO., INC.",220889,"FUQUA, L. R. ET VIR",G,103285,1,18530305,279
08,PECOS,CARDINAL (TANSILL),AAA OIL TRUST,000118,UNIVERSITY 4 D,G,103311,2,37133999,235
06,TITUS,TALCO,"VIA, JAMES R.",884916,BATSON,O,10338,1,44900531,279
01,CALDWELL,"SALT FLAT, WEST","IAO ENERGY, LLC",421754,PEIKERT -C-,O,10339,1,05533708,80
01,CALDWELL,"SALT FLAT, WEST","IAO ENERGY, LLC",421754,PEIKERT -C-,O,10339,2,05533694,80
01,CALDWELL,"SALT FLAT, WEST","IAO ENERGY, LLC",421754,PEIKERT -C-,O,10339,3,05533707,80
01,CALDWELL,"SALT FLAT, WEST","IAO ENERGY, LLC",421754,PEIKERT -C-,O,10339,4,05533741,80
01,CALDWELL,"SALT FLAT, WEST","IAO ENERGY, LLC",421754,PEIKERT -C-,O,10339,5,05533742,50
08,PECOS,MALICKY (QUEEN SAND),"MOLDER, TOM",574060,SCHARFF-BLACKMON,O,10339,2,37107738,58
7B,BROWN,BROWN CO. REGULAR (MARBLE FALLS),YELLOW ROSE OIL & GAS OPER. INC.,946964,"MURPHY,E.L.",G,103413,2,04933353,81
7B,BROWN,BROWN CO. REGULAR (MARBLE FALLS),"BROWN INDUSTRIAL GAS OP, INC.",100298,"LEACH, FRED M.",G,103515,2,04933248,110
10,GRAY,"PANHANDLE, EAST",KIMBREL OIL CORPORATION,462131,REEVES HEIRS,G,103571,1,17931208,131
04,HIDALGO,CHIHUAHUA (8000),GREEN EXPLORATION COMPANY,330179,CNG PRODUCING,G,103584,1,21580032,58
06,CHEROKEE,"JACKSONVILLE, WEST (WOODBINE)","DYERSDALE ENERGY, L.P.",237757,"CUNNINGHAM, T. J.",O,10362,3,07300548,51
03,MATGRDA IS-LB,MATAGORDA ISLAND BLK. 485-L (X),"CAPCO OFFSHORE OF TEXAS, INC.",130342,STATE TRACT 485-L,G,103727,4 U,70330246,279
03,FAYETTE,"GIDDINGS (EDWARDS, GAS)","UNITED ENERGY OPERATING, LLC",877206,PHILLIPS-RAUCH UNIT,G,103768,1,14931432,69
04,ARANSAS,"GOOSE ISLAND,NORTH (R-1)",SCORE ENERGY COMPANY,758477,STATE TRACT 387,G,103851,1,00730233,279
7B,EASTLAND,LAKE LEON (DUFFER),"TEXOKAN OPERATING, INC.",850446,"MEAZELL, CASEY ""A""",G,103937,1,13331099,199
08,PECOS,CARDINAL (TANSILL),AAA OIL TRUST,000118,UNIVERSITY 4 B,G,103942,2,37134007,235
02,LIVE OAK,CLOETER (1700),"ANDERSON PETRO-EQUIPMENT, INC.",022548,SANGER HEIRS,G,104027,2,29733262,205
01,WILSON,LA VERNIA,"ALCORN ENERGY, L.L.C.",011262,"KEELAND, W. E.",O,10403,1A,49331684,37
01,WILSON,LA VERNIA,"ALCORN ENERGY, L.L.C.",011262,"KEELAND, W. E.",O,10403,2A,49331683,37
01,WILSON,LA VERNIA,"ALCORN ENERGY, L.L.C.",011262,"KEELAND, W. E.",O,10403,3A,49331791,37
01,WILSON,LA VERNIA,"ALCORN ENERGY, L.L.C.",011262,"KEELAND, W. E.",O,10403,4A,49331792,37
03,BRAZOS-LB,MIDDLE BANK REEF (MIOCENE 5880),"CAPCO OFFSHORE OF TEXAS, INC.",130342,STATE TRACT 367-L,G,104063,3,70430220,279
02,LIVE OAK,FANT (WILCOX 9500),"BYNG ENERGY GROUP, INC.",118732,GEORGE WEST ESTATE,G,104083,6 U,29733259,279
03,BURLESON,BIG -A- TAYLOR,"SRJC ENTERPRISES, LLC",810824,KORKMAS,G,104088,A  1,05132370,136
02,LIVE OAK,"DINERO, WEST (PETTUS)","APEX ENERGY, INC.",027424,GRANBERRY NORTH,O,10417,1,29735139,85
7B,TAYLOR,TAYLOR COUNTY REGULAR,"CONTINUAL OIL & GAS, INC.",173790,"COX, D. C.",O,10417,1,44181023,63
01,WILLIAMSON,NOACK,CUTRER ENERGY,195836,BOHLS,O,10419,1,49130324,279
10,COLLINGSWORTH,"PANHANDLE, EAST","SLT DAKOTA OPERATING, INC.",740337,LAYCOCK -A-,G,104232,2098,08730200,36
02,BEE,TYNAN (1300),GULF SANDS OIL CO.,338530,"ROSENBAUM, O.&R.",G,104352,1 A,02531923,279
06,WOOD,NOVA (SUB-CLARKSVILLE),"EMBASSY WELL SERVICE, LLC",250943,ROBINSON,O,10440,1,49930903,175
02,GOLIAD,DIAL (HOCKLEY 3380),OFFSPRING WELL SALVAGE,618934,PEREIRA,G,104466,2,17531701,279
03,HIGH IS-LB,BLOCK 98-L,"SEIRAN E & P COMPANY, LLC",763817,STATE TRACT 98-L,G,104475,7,70830283,279
04,ARANSAS,BARTELL PASS (FRIO G),LAMAY CORPORATION,484025,STATE TRACT 118,G,104615,2,00730642,279
02,VICTORIA,"NURSERY, SE. (1100)",WARRIOR OIL & GAS CORPORATION,899032,"JANSSEN, N. F.",G,104735,1 A,46932011,279
08,PECOS,"EL CINCO (LEONARD, LOWER)",RAIDER OIL & GAS COMPANY,688474,"PRICE ""2""",G,104796,1,37134233,279
10,HANSFORD,"HANSFORD (MORROW, MIDDLE)","WAKITA OPERATING, LLC",891725,WHITAKER -A-,G,104891,1,19530873,197
01,WILLIAMSON,NOACK,CUTRER ENERGY,195836,"MEISKE, ROY J.",O,10503,1,49130352,279
06,NACOGDOCHES,TRAWICK (PETTIT),"DANIELS CORPORATION, THE",199400,GRAFTON,G,105037,1,34730932,268
7B,EASTLAND,EASTLAND COUNTY REGULAR (GAS),MINGUS OIL & GAS,569683,ROBINSON,G,105066,2,13334695,220
01,WILSON,ACLETO CREEK (POTH B),SILVER FALLS PETROLEUM CORP.,781893,"LAMBECK, A.H. JR. ET UX -A-",O,10517,1A,49331493,279
04,DUVAL,"LOPEZ,NW (1470 JACKSON)",JENCO PETROLEUM CORPORATION,431128,DUVAL COUNTY RANCH COMPANY,G,105236,2,13136118,279
01,MILAM,MINERVA-ROCKDALE,"PRICE OPERATING, LLC",676856,TUMLINSON -B-,O,10529,B  1,33132665,90
01,MILAM,MINERVA-ROCKDALE,"PRICE OPERATING, LLC",676856,TUMLINSON -B-,O,10529,B  2,33132901,90
01,CALDWELL,FENTRESS (1750),"MCMINN OPERATING COMPANY, INC.",554070,WATKINS-MERCER,O,10535,1,05533678,115
06,MARION,MARION COUNTY (SHALLOW),"EXECUTIVE PRODUCTION, INC.",256947,"LIVINSTON, ET AL",O,10539,1,31530569,31
08,ECTOR,RATLIFF (ELLENBURGER),PRONGHORN MANAGEMENT CORPORATION,681368,"RATLIFF, S. W. -A-",O,10540,10 L,13520323,209
03,JEFFERSON,STOWELL (ENGLIN-MARG),CORE E & P CORP.,178381,"KOCH,T. F.,NCT-1",O,10546,1,24502573,268
06,NACOGDOCHES,NACONICHE CREEK (ROD.-TP CONS.),"WEATHERLY OIL & GAS, LLC",902815,"DEWS, CARLOS UNIT",G,105502,1A,34730672,94
01,MAVERICK,"EL INDIO, N. (OLMOS A-11)",JANCO OPERATING,429778,"LEVINE, BEN- LEEDS, L.D.",O,10553,1301,32332260,279
04,JIM HOGG,RANCHO VIEJO (HOCKLEY 4800),"PHEFFER OIL, L.L.C.",661571,"RAMIREZ, GILBERTO",O,10553,2,24731950,185
7B,BROWN,BROWN COUNTY REGULAR,"PETROLIA GROUP, L.L.C.",660810,"BROOKS,D.",G,105612,4,04933251,171
01,MCMULLEN,DOUGLAS (FRIO 1560),LA RONYA OIL & GAS,487108,"BUCHANAN, E. A.",G,105666,3,31131825,121
02,BEE,CAESAR (HOCKLEY 2170),"TEXACAL, INC.",844124,MILLER,G,105834,1,02531417,279
7B,SHACKELFORD,SHACKELFORD NE(MISS),"RJD ENERGY, LLC",714310,WALKER-ESTATE 'A',G,105916,2,41700624,57
02,REFUGIO,REFUGIO OLD,"BAYOU COMPANY, THE",058858,"RYALS, JOHN ESTATE -A-",G,106040,P  1,39102212,279
01,DIMMIT,BLAKEWAY (DIXON SAND),"TEXOWA, LLC",850822,TUMLINSON-COFFIELD UNIT #1,O,10606,1,12732689,72
01,DIMMIT,BLAKEWAY (DIXON SAND),"TEXOWA, LLC",850822,TUMLINSON UNIT #8,O,10607,2,12732690,168
7B,STEPHENS,BRECKENRIDGE; SE (DUFFER),"ATWELL TECHNICAL SERVICES, INC.",036634,"HOPE ""E""",G,106118,1,42933476,46
7C,CROCKETT,SIMPSON,BRIGHT OIL COMPANY,093100,BRIGHT #2,O,10614,2,10534627,93
01,GONZALES,PEACH CREEK (AUSTIN CHALK),NOVO ENERGY RESOURCES,615778,PECK,O,10616,1,17731626,16
04,DUVAL,BENAVIDES (4530),"GARZACO OPERATING, LLC",296672,"HOOPER, V. M.",G,106404,7,13135814,55
06,WOOD,MERIGALE-PAUL,"JURASSIC EXPLORATION, INC.",448231,MCDADE-CURRY UNIT,O,10641,1,49931041,279
03,TYLER,MUSCADINE (WILCOX 3RD),"WEATHERBY ENERGY, LLC",902681,CAMPBELL,O,10642,2,45700188,62
01,MILAM,MINERVA-ROCKDALE,S.L.&B. OIL CO.,741687,UNCLE BUCK,O,10653,1A,33131355,279
03,LIBERTY,"LIBERTY, SOUTH","NOXXE OIL AND GAS, LLC",615853,HAMBLIN,O,10656,1,29130351,73
03,LIBERTY,"LIBERTY, SOUTH","NOXXE OIL AND GAS, LLC",615853,HAMBLIN,O,10656,2,29130471,73
03,LIBERTY,"LIBERTY, SOUTH","NOXXE OIL AND GAS, LLC",615853,HAMBLIN,O,10656,3,29130607,73
03,LIBERTY,"LIBERTY, SOUTH","NOXXE OIL AND GAS, LLC",615853,HAMBLIN,O,10656,4,29130636,73
03,LIBERTY,"LIBERTY, SOUTH","NOXXE OIL AND GAS, LLC",615853,HAMBLIN,O,10656,5A,29131729,73
03,LIBERTY,"LIBERTY, SOUTH","NOXXE OIL AND GAS, LLC",615853,HAMBLIN,O,10656,6A,29131814,73
01,ZAVALA,MARY ANNA (SAN MIGUEL-A),TERRA ENERGY,843153,SEARCY,G,106614,2 C,50731973,279
01,MCMULLEN,"BBJ, N. (WILCOX 5700)","OMEGA ENERGY, LLC",622657,JAMBERS,O,10674,2C,31132315,98
7C,SUTTON,SONORA (CANYON UPPER),"CREEK SWAB. & ROUST. SER., INC.",188578,CREEK,G,106760,1,43532822,127
03,TRINITY,APPLE SPRINGS (BUDA),GRAYSTONE ENERGY CORPORATION,328347,"CLARK, J.E.",G,106807,1,45530302,279
01,WILSON,"FLORESVILLE, S. (AUSTIN CHALK)",OMNI OPERATING COMPANY(A),622738,"MARTINEZ, RENATO",O,10683,2,49331756,256
02,REFUGIO,REFUGIO-FOX (3300),G. & M. ENERGY COMPANY,292290,ROBERT HEARD GAS UNIT,G,106953,2A,39131648,279
03,TRINITY,"GLENDALE (WOODBINE, LOWER)","GARRISON OPERATING, L.L.C.",295851,CAMERON MINERALS TRUST,G,107165,1A,45530356,110
7B,EASTLAND,"FAIR (MARBLE FALLS, LOWER)",TK OPERATING,860912,JAMESON,G,107457,2,13335291,162
05,ROBERTSON,HAROLD D. ORR (NAVARRO),"BRAVE HEART RESOURCES, INC.",089801,PASNIK,G,107511,2,39530284,275
7B,COLEMAN,"TRICKHAM (CROSSCUT, LO.)",CADDO OPERATING INC.,122567,"MINEAR, C.M.",G,107549,12,08333543,279
06,WOOD,NORMAN PAUL,PETROLEUM ASSET MANAGEMENT CORP,660285,"MOSELEY, W. A.",O,10757,1,49931065,279
